frame_idx,detector_ms,tracker_ms,total_ms
457,8.5373,2.6230,11.1602
458,8.6921,3.0259,11.7180
459,8.7043,3.2184,11.9228
460,8.6763,3.5037,12.1799
461,8.6922,4.6099,13.3022
462,8.4294,4.3488,12.7782
463,8.4512,4.0281,12.4793
464,8.3708,3.9155,12.2863
465,8.5762,3.9108,12.4871
466,8.3530,4.3974,12.7504
467,8.3482,3.8336,12.1818
468,8.3371,3.8595,12.1966
469,8.3250,4.0541,12.3790
470,8.3088,3.9924,12.3012
471,9.4051,4.1559,13.5610
472,8.3711,4.0019,12.3731
473,8.3478,3.7257,12.0735
474,8.3183,4.3375,12.6559
475,8.3320,3.7618,12.0938
476,8.2752,3.7808,12.0561
477,8.2669,3.8997,12.1666
478,8.2617,3.9061,12.1678
479,8.5168,3.9640,12.4808
480,8.4298,3.5673,11.9972
481,8.4850,3.7954,12.2804
482,8.3745,3.8050,12.1794
483,8.4161,3.7211,12.1372
484,8.3757,3.9869,12.3626
485,8.3965,3.6985,12.0950
486,8.2796,3.8273,12.1069
487,8.3278,3.5701,11.8980
488,8.4249,3.6061,12.0310
489,8.3740,3.3105,11.6845
490,8.2972,3.3512,11.6484
491,8.4991,3.5088,12.0079
492,8.2915,3.7715,12.0631
493,8.2915,3.6445,11.9361
494,8.3047,3.5512,11.8559
495,8.3926,3.8678,12.2604
496,8.3633,3.6379,12.0012
497,8.4630,3.6653,12.1283
498,8.4088,3.7966,12.2054
499,8.3546,4.0367,12.3912
