frame_idx,detector_ms,tracker_ms,total_ms
354,97.2431,427.9693,525.2124
355,92.7720,423.2201,515.9921
356,88.0449,425.1365,513.1814
357,83.8546,406.9217,490.7763
358,100.4791,409.6244,510.1035
359,108.5403,481.5136,590.0539
360,118.1882,548.9017,667.0899
361,115.1781,616.5380,731.7161
362,115.5657,462.0272,577.5929
363,97.5724,471.1669,568.7393
364,97.4337,440.6859,538.1196
365,106.8514,454.0352,560.8866
366,100.1811,459.2358,559.4169
367,107.1472,470.1165,577.2637
368,105.6506,441.0914,546.7420
369,102.2819,450.0093,552.2912
370,82.2034,484.8732,567.0766
371,103.7073,447.1917,550.8990
372,77.3369,466.0083,543.3452
373,98.5203,477.2778,575.7981
374,86.6633,502.9726,589.6359
375,102.3709,496.6577,599.0286
376,109.7199,510.9887,620.7086
377,103.7130,484.0509,587.7639
378,88.8191,460.2975,549.1166
379,82.9461,464.6854,547.6315
380,104.7386,496.2724,601.0110
381,97.3575,475.8076,573.1651
382,94.8422,500.3941,595.2363
383,93.6434,604.5655,698.2089
384,111.3333,544.9134,656.2467
385,102.9698,516.5658,619.5356
386,110.1521,467.3199,577.4720
387,90.2093,483.3947,573.6040
388,94.7335,477.9442,572.6777
389,86.3347,455.5515,541.8862
390,112.6141,582.4938,695.1079
391,103.6957,584.7537,688.4494
392,115.9128,482.9029,598.8157
393,113.5644,486.4511,600.0155
394,107.3657,497.0064,604.3721
395,111.0680,467.5657,578.6337
396,107.6860,489.5483,597.2343
397,114.3001,479.9944,594.2945
398,93.9445,488.4376,582.3821
399,84.3378,502.4899,586.8277
400,103.3234,558.5207,661.8441
401,99.2370,479.8800,579.1170
402,78.2850,464.1968,542.4818
403,83.5288,440.3399,523.8687
404,104.2439,483.0726,587.3165
405,81.6863,450.8026,532.4889
406,81.5635,440.8977,522.4612
407,95.8580,500.4448,596.3028
408,133.5523,429.5862,563.1385
409,100.1181,436.8270,536.9451
410,121.1311,372.4418,493.5729
411,107.6224,370.2929,477.9153
412,94.4928,408.2664,502.7592
413,87.0623,338.8634,425.9257
414,104.7220,336.6400,441.3620
415,93.9200,321.5219,415.4419
416,86.7140,375.0915,461.8055
417,178.6150,434.6263,613.2413
418,121.3980,475.7503,597.1483
419,91.8218,424.8192,516.6410
420,102.5691,405.4571,508.0262
421,107.9941,461.2575,569.2516
422,104.1434,429.6027,533.7461
423,80.9594,426.9783,507.9377
424,89.2040,421.5719,510.7759
425,98.5023,428.3342,526.8365
426,95.4807,429.5495,525.0302
427,95.7134,426.3142,522.0276
428,72.4124,442.9612,515.3736
429,111.8247,464.3076,576.1323
430,103.5345,437.9334,541.4679
431,94.0914,428.3657,522.4571
432,87.8689,409.8609,497.7298
433,89.7045,417.7717,507.4762
434,76.9202,464.3893,541.3095
435,98.2018,489.0977,587.2995
436,94.3352,423.9710,518.3062
437,81.3849,419.1658,500.5507
438,92.4012,410.0741,502.4753
439,77.2403,416.1086,493.3489
440,105.6432,420.0290,525.6722
441,99.0066,415.3070,514.3136
442,93.3831,414.3231,507.7062
443,97.5389,442.5451,540.0840
444,81.2656,488.5805,569.8461
445,102.0573,416.1891,518.2464
446,95.3702,429.7179,525.0881
447,94.0080,438.8728,532.8808
448,95.2405,438.6234,533.8639
449,94.3228,446.2880,540.6108
450,90.4926,445.7560,536.2486
451,91.9891,415.9936,507.9827
452,94.2763,431.9325,526.2088
453,117.1011,539.7683,656.8694
454,112.5867,481.3278,593.9145
455,108.7963,532.4970,641.2933
456,103.1145,475.8435,578.9580
457,106.9659,483.5724,590.5383
458,80.8364,416.9257,497.7621
459,93.0110,477.3939,570.4049
460,106.9809,466.1241,573.1050
461,91.4908,495.4330,586.9238
462,82.9418,443.9126,526.8544
463,124.6180,436.5888,561.2068
464,94.7455,493.0475,587.7930
465,98.0870,488.1642,586.2512
466,90.9590,432.8505,523.8095
467,102.0030,450.0853,552.0883
468,93.2902,410.5781,503.8683
469,84.0065,410.2841,494.2906
470,86.5459,422.4863,509.0322
471,101.7461,416.8899,518.6360
472,97.7216,433.6543,531.3759
473,102.9724,425.7408,528.7132
474,68.3344,436.6651,504.9995
475,100.7225,443.7490,544.4715
476,70.6874,418.6138,489.3012
477,104.4339,420.3137,524.7476
478,107.9926,426.6369,534.6295
479,102.8933,416.9790,519.8723
480,100.6155,423.1500,523.7655
481,97.1050,423.9782,521.0832
482,104.4975,425.3753,529.8728
483,101.8879,426.0633,527.9512
484,79.0149,437.2842,516.2991
485,105.5659,428.8626,534.4285
486,94.8662,430.3317,525.1979
487,102.5422,431.5285,534.0707
488,100.7973,426.1273,526.9246
489,107.1910,459.7784,566.9694
490,114.9792,426.3903,541.3695
491,101.6121,425.0284,526.6405
492,103.2814,427.9001,531.1815
493,92.5277,430.9585,523.4862
494,100.0587,405.7337,505.7924
495,90.6372,407.6831,498.3203
496,98.5482,428.4061,526.9543
497,103.9509,429.8567,533.8076
498,96.8673,417.5586,514.4259
499,102.9576,418.3598,521.3174
